,Ticker,Price Score,Market Capitalization Score,Price to Earnings Ratio (TTM) Score,Basic EPS (TTM) Score,Number of Employees Score,Free Cash Flow (Annual YoY Growth) Score,Free Cash Flow Margin (FY) Score,Free Cash Flow (Quarterly YoY Growth) Score,3-Month Performance Score,Basic EPS (FY) Score,EPS Diluted (TTM) Score,EBITDA (TTM) Score,Gross Profit (MRQ) Score,Gross Profit (FY) Score,Total Revenue (FY) Score,EPS Diluted (FY) Score,Last Year Revenue (FY) Score,Net Income (FY) Score,Current Ratio (MRQ) Score,Debt to Equity Ratio (MRQ) Score,Net Debt (MRQ) Score,Quick Ratio (MRQ) Score,Total Assets (MRQ) Score,Total Debt (MRQ) Score,Total Current Assets (MRQ) Score,Dividend Yield Forward Score,Dividends Paid (FY) Score,Dividends per Share (FY) Score,Gross Margin (TTM) Score,Operating Margin (TTM) Score,Pretax Margin (TTM) Score,Net Margin (TTM) Score,6-Month Performance Score,YTD Performance Score,Yearly Performance Score,1-Year Beta Score,Volatility Score,Price to Revenue Ratio (TTM) Score,Enterprise Value/EBITDA (TTM) Score,Enterprise Value (MRQ) Score,Total Shares Outstanding Score
255,DLTR,0.2878045476099081,0.07967049268629646,0.16607297921791508,0.3749221315572919,1.0000000000000002,0.009289540189770074,0.2520753275216463,0.0,0.15335432122371404,0.28300394934727763,0.3724582164585583,0.15545427305380882,0.2236566987533534,0.22145397937714584,0.19918918033074315,0.27393594161450885,0.19918918033074315,0.14405042325160997,0.23256839919201847,0.6011207915486867,0.24865393136667147,0.0,0.06049068930835279,0.15546167157134883,0.09002966661461999,,1.0,0.0,0.2787262438675876,0.2675308174567048,0.4444025745125467,0.48687964135297823,0.2041439071803712,0.41536883302042893,0.6734558370924215,0.552954264100368,0.10810026901648903,0.050997627291540636,0.22258573462806494,0.10896858391519193,0.06400963798313353
256,RMD,0.4545803508930386,0.07877181505637505,0.3931972298723444,0.3103739992463104,0.028822716542233652,0.031875883195004645,0.3414951191109906,0.322589952027986,0.26942242974265995,0.2630126713319775,0.3075237569833487,0.07010343789925734,0.03815784282783651,0.03782314452781997,0.016440306842593892,0.25447932050290284,0.016440306842593892,0.10073317598594422,0.7073788978564779,0.49657018101038697,0.09800871503581791,0.4317048786367014,0.009806427090369227,0.025354289187070195,0.017723758379371266,0.080585420583249,0.9441899454049135,0.3368421052631579,0.6278454796285526,0.6591237984397507,0.7576702078001755,0.7813855223532891,0.25409039952483947,0.44626564452195505,0.4777352385593493,0.35392741697228597,0.3177167312195093,0.6163589224726218,0.5544531257579556,0.06477917451238416,0.034961545252939374
257,AME,0.2730372344028722,0.07861373969908327,0.262965752550941,0.28695963146115805,0.07843598257298044,0.13454594480679313,0.5978836927329372,0.42129493260646805,0.4580392596702675,0.22024234075245458,0.2837123831576002,0.0963161716435956,0.03532699818526117,0.041473063032007956,0.03225701317945161,0.2135305562718301,0.03225701317945161,0.11736748923971968,0.27274079447989386,0.47301983457159397,0.10767607961551207,0.1546991103950304,0.026550365363170826,0.034396801415270135,0.019608176126006797,0.04347498614749534,0.9580084167424932,0.16040100250626568,0.32918771120966916,0.5862006953657216,0.7004373381540236,0.7306951199484579,0.6023576614436291,0.29386842601104723,0.5657704368367186,0.34395390673825704,0.06036599772389775,0.37116837177263445,0.35524668255326985,0.051129594988054645,0.06732215693870061
258,IBKR,0.1272382414704089,0.07829030698620164,0.16376779148323842,0.24263806747829297,,,,,0.21340119009561234,0.1996926926886129,0.23882858452668626,,0.14293040871074641,0.09951473992695792,0.021734591327445933,0.19389421536682372,0.021734591327445933,0.06918590425374764,,0.5326099538561119,0.0,,0.3484641299416243,0.13388931758680359,,0.02288950424336006,,0.08020050125313284,1.0,1.0,1.0,0.547804955235378,0.9469518230329559,0.48177987185195326,0.730093790706385,0.33076497055126103,0.14974819483593918,0.10386230399696822,,0.0,0.0177282729359184
259,DHI,0.16582744371937588,0.07809619279175108,0.0,0.7228729417736316,0.05318311805462258,0.2664281436554116,0.24575841312730198,1.0,0.7521236183172848,0.7243241480781065,0.7203707876518076,0.3806158946174649,0.2103050536531482,0.31131933623226904,0.2567127452213348,0.6923939457871336,0.2567127452213348,0.501795254196559,1.0,0.4623547275484411,0.12436397821081752,0.11482473412732247,0.08345463034775509,0.08409815962304823,0.42499574562149894,0.13500759936979553,0.9280027297543221,0.1804511278195489,0.2683114439014749,0.5445884772057684,0.6828803802345318,0.6937438615263489,0.8419541122567233,0.3990186766232786,0.6255925026969877,0.49638120640214495,0.33328296492768295,0.03483227246862721,0.0,0.07190769155963447,0.1118041632536054
260,GEHC,0.11314832795176913,0.07786738113933166,,,,0.2221181398867031,0.4168307713550347,,0.5911816959163292,0.21726300859563816,,,0.20605175950765348,0.20446745063278032,0.13506536732578428,0.21201075193198776,0.13506536732578428,0.19049817472607228,0.1744734783854974,0.5452809118183859,0.19171158139470418,0.14662732653431573,0.07494501494287528,0.12292530398462252,0.12286118796282816,,,,,,,,0.6076521601354844,0.8465824885807416,0.6374025722087523,1.0,1.0,,,,0.15533895496871
261,ROK,0.5805541129451081,0.07548018770700642,0.2806339314502244,0.45496704530597487,0.11442239410398633,0.08172230459641473,0.3961025242482381,0.7557671046609322,0.469538725100209,0.3723187029512099,0.4530105129021981,0.08681716881254903,0.06645741281363421,0.08688249541426386,0.05004076862532926,0.3585019183134469,0.05004076862532926,0.11256925722929967,0.14101409323032751,0.6174893453567527,0.13835971207531006,0.09765823763124193,0.02377429808591102,0.06295725271819391,0.04464202694381239,0.26688735056068746,0.8818471337579618,0.8982456140350878,0.3975745468737941,0.444206664373054,0.5854489026767162,0.6325099694387544,0.5838730886372272,0.4869755915260262,0.442243096802422,0.6252906953706401,0.5018540019002012,0.2735799902268505,0.4432758677682508,0.07011922751228178,0.02239704743883035
262,ALB,0.5658319597172986,0.07502587006053014,0.17061999531771618,0.6079006667845909,0.018458630021303955,0.0,0.0,1.0,0.18872203846421107,0.08903760642655395,0.6061585560105361,0.11139126188680712,0.09655273591604865,0.006177877748858831,0.014430099792714122,0.08884408917227314,0.014430099792714122,0.04894128728393642,0.32520226596995183,0.49428900933026276,0.10593924639418059,0.21187269645559823,0.03213779975690069,0.049520629819952026,0.052316943303608254,0.03254433332978145,0.9595420837124659,0.3127819548872181,0.4224495434361897,0.7379949550858167,0.779799168517582,0.8991478721896187,0.558241880023839,1.0,0.8745005269841641,0.9999999999999998,0.5914104318581633,0.4031913964351646,0.28403437313614477,0.06873413521445645,0.023324318093334427
263,CSGP,0.1275995213042202,0.0742281962459448,0.9638893012932557,0.13087666407746082,0.012422509260503234,0.09486442681276613,0.5402304018587146,0.3749900158617978,0.14159625180622998,0.07592609952029084,0.1270988896572623,0.040424614130564085,0.019511647861764243,0.022361225828380082,0.003310586101309373,0.07638091219516006,0.003310586101309373,0.062280266440584764,1.0,0.44607438871834165,0.0,1.0,0.014582673926602402,0.012493748656560392,0.06476632497135972,,1.0,0.0,0.9408019500084556,0.5403804936699791,0.6794158326723747,0.6773375870583729,0.5359963736874935,0.22550254846896448,0.6887970018653845,0.6718972758096444,0.10779959845032897,1.0,0.9468006510728155,0.03589118276609609,0.13655888725957105
264,KR,0.0515275362973333,0.07407629598271338,0.08761847305256262,0.22229613849431273,1.0,0.14934976754585239,0.2815212334207523,0.2781444432198876,0.13607399003477003,0.13531303366115494,0.2178882508799602,0.4126389902592354,0.7843764794066594,0.8582849191020586,1.0,0.1323089305109512,1.0,0.16862089678282102,0.06847652661317402,0.7137487288782522,0.3990659587041993,0.0,0.1450326489948811,0.3085712606759956,0.21207155776919692,0.4093757228894832,0.8660145586897179,0.162406015037594,0.10969807606181955,0.17108839647124752,0.3590804050131329,0.40708524517967,0.28624035099767847,0.22181367650444436,0.4879173678015165,0.17740282340027008,0.2631385655841777,0.0,0.01574696257624561,0.13097220467315415,0.25745683410400566
265,KEYS,0.3511639984645607,0.07400714934783943,0.2545452387248638,0.33760295938535845,0.06164232385851103,0.12783877370468202,0.5733381586265027,0.43783200403760064,0.30277113684741647,0.3000281222871163,0.3340002641823168,0.08615217605579792,0.07931592236073853,0.08415423909493615,0.031240427119138662,0.2886690577213093,0.031240427119138662,0.1279465352637799,0.6640123869382232,0.49173654621602947,0.06669474357843633,0.5598123267996067,0.014245901720982683,0.02656878952032054,0.05121219085580553,,1.0,0.0,0.7368744205275276,0.5963135478666899,0.7111697380084547,0.7668831342470055,0.5216021103878536,0.3215702966375119,0.5849452561439238,0.43659760307519396,0.04657983973580457,0.399945779201155,0.36386976488023715,0.0612087524136389,0.04743179075674242
266,BF.A,0.09998419400727077,0.07386204046872301,0.3382111564185156,0.16895337122289983,0.01462007945799666,0.17086778585257417,0.6267634455031812,0.3866086000894188,0.16715828334237445,0.11684606512143528,0.16542863580913603,0.07442860004788934,0.04122120088369891,0.050059068838084475,0.019155239434687384,0.11551294373207685,0.019155239434687384,0.10535844323572985,0.7740338294311246,0.5356824902626667,0.0911927706724853,0.4308091479389313,0.0103556134089371,0.03263069831024292,0.051633242748696934,0.17849943798027768,0.8109645131938126,0.14756892230576443,0.6818400345180545,0.7093938064360377,0.7902015030151002,0.7844604993479121,0.23672063823558637,0.24548068357020508,0.5581229811614915,0.21314930382580194,0.12225100208203102,0.5425432069904075,0.4825335795579928,0.07161286721638907,0.16489715449928657
267,CPRT,0.10138415336328946,0.07375839208635578,0.26999483628365784,0.1848616056665154,0.03525228873577337,0.2738881067107836,0.6976057064601162,0.34246458261990764,0.6099017985205708,0.13909527749361134,0.18051422310973664,0.0829824265073403,0.012839523828309926,0.02474152502844183,0.015819928517882626,0.13569235096931478,0.015819928517882626,0.12527150492465383,1.0,0.42589503010452673,0.04106759179614902,1.0,0.006426849958152082,0.0,0.016371532681521615,,1.0,0.0,0.4566363840630332,0.8515478349259606,0.92812965623651,0.9411606390203492,0.4319780014361761,0.5116471118884044,0.5749960602318535,0.3778265564465341,0.08590104134262191,0.6332806321900821,0.3659415920836101,0.04402881402884485,0.16378255248944404
268,WBA,0.03418610427439204,0.07346626930356591,,0.0,1.0,0.06629629186153653,0.2536421739263794,0.1887317647709588,0.28634412924926644,0.2500193595454786,0.0,0.0,0.7640346378412499,0.8181162453781523,1.0,0.2430710205740094,1.0,0.3816281841941879,0.05281809059884254,0.6328337398761683,0.6554346996390825,0.0011700642239983738,0.2789384958062864,0.5589497433740398,0.319439790456508,1.0,0.6226114649681529,0.3834586466165414,0.10793273122583932,0.04241343793267327,0.26317159763282066,0.3349384773179592,0.25425195517072774,0.1242119182385807,0.14155276948598539,0.26753830584557053,0.16573276003996554,0.0,,0.2009520669035534,0.3148224663874165
269,PCG,0.0,0.07345659682715623,0.14484471480269545,0.1318841471386712,0.11442239410398633,0.31470006141865275,0.0,0.26856706307292494,0.40963583268736864,0.04343059297268877,0.1264462039332085,0.3433319673889523,0.05848094524222818,0.04257162805594834,0.15355474023929652,0.045375340881564655,0.15355474023929652,0.03222357184421123,0.0988275922180886,0.7526996873773294,1.0,0.13485803897715026,0.3542995624096927,0.7995394805006022,0.19114176992671944,,1.0,0.0,0.0,0.341540645363067,0.40020119795499254,0.5316946399467504,1.0,0.2127146110424193,0.8327679212869832,0.21098906000126433,0.14222962657653723,0.07913037238766454,0.1687726538909564,0.2227457836865918,0.7548735972880365
270,STT,0.15526000858039607,0.07327908666494108,0.0707026730005352,0.37797149822729126,,,,,0.7356867269859517,0.34237458071300186,0.37300212122860316,,,,0.09770895938362072,0.32829336521406194,0.09770895938362072,0.25810449212471154,0.4755101646804849,0.5260441168868919,0.3289591233207064,,0.930155899245217,0.2778905794535313,1.0,0.5104830620952847,,0.481203007518797,,0.6240315342926359,0.7412740212399129,0.7775316401327397,0.855890135498784,0.7378304715344807,0.43712587722384344,0.6429279807529449,0.13732491319377152,0.14980790330327493,,0.10634837964746405,0.11400638217199952
271,GFS,0.08155892248289565,0.07276480014483035,0.3794580202260436,0.1567751313188799,0.05972304857685739,0.46639867966717774,0.5453943722094383,0.2400671049267205,0.2721698332578834,0.025354891036326654,0.15187763696687617,0.13703643662793896,0.043070459207827046,0.0,0.040602261149865274,0.028048008626550085,0.040602261149865274,0.019404197783550795,0.2522875237495029,0.45733272194288704,0.05080215201069754,0.21963868644214138,0.042689341947897017,0.029630672021352764,0.07551039384141432,,1.0,0.0,0.19452699785767716,0.35182074313842104,0.5172681972734103,0.5740534420887086,0.5368679617537127,0.4673143708275218,0.8234417607066031,1.0,0.578730805517276,0.27160593517839343,0.1626950706358137,0.0425933858675386,0.19067887670800537
272,DFS,0.21010680335087042,0.07241781735117754,0.013140076902688105,0.693890499665454,,,,,0.4768645653073076,0.6778897687858915,0.6954987995244718,,,,0.11300829272883031,0.6535666565085914,0.11300829272883031,0.3860510273884914,0.28938800078701854,0.6241499909748238,0.2192306656416067,,0.3999339556431262,0.30738052859226084,0.20452771135489237,0.35176153754524137,,0.4611528822055138,,0.8314649581634439,0.9242093960883335,0.9039940724403182,0.5854345526602214,0.7787701630304967,0.49199568703206004,0.5008107272770501,0.39334197543860383,,,,0.0843626617712825
273,BKR,0.0217445299975162,0.0715309045142697,,0.07489982849715827,,0.10838377493277646,0.3261634542792907,0.5334632671139201,0.5134447034428469,0.02070860012145567,0.07051725343631263,0.15319329768085502,0.13269784598390408,0.11516445520979182,0.15768491741337096,0.0235940833118451,0.15768491741337096,0.0,0.21697603252795847,0.48792907679685177,0.1434662141354971,0.16029518282703267,0.09568281186792084,0.0983065315520806,0.23293117029619248,0.4351566061049031,0.8348498635122839,0.14636591478696742,0.1261036164701725,0.2837550152754836,0.32747631226010865,0.3236151663091176,0.7228512015677037,0.4364029019645591,0.6498790443061837,0.13111798312860112,0.16851877941946078,0.07200450974099945,0.15524780322044365,0.07025482616492426,0.3691704603873379
274,GLW,0.03386998441980716,0.07027587975398654,0.12289369889687171,0.18155844555361578,0.2833186188895073,0.39486150223800015,0.47229902129683643,0.31387825513942397,0.5531137643451572,0.098635865290169,0.17697107203630175,0.1689560889519926,0.0923840145179107,0.13319215597708098,0.10073025630473353,0.09732998898239527,0.10073025630473353,0.18970838129851808,0.2679225493017092,0.5149498158607464,0.17420775934544347,0.17086662950725814,0.07867919216695757,0.11100251909423947,0.11384365992340365,0.544401770272753,0.8018653321201092,0.1924812030075188,0.29277770997922237,0.35031565324382635,0.5904516046854967,0.6168684807138395,0.38439165732686975,0.6904484591779417,0.34223747231958146,0.34708928652719045,0.23674357644684,0.12341045569448214,0.1471841167641473,0.05984283568285393,0.30829402731713534
275,LYB,0.1649919841036873,0.07018566941949221,0.011096431775560953,0.5947726241472925,0.0813148954954609,0.7097101508875985,0.46193791910144055,0.3368961737653803,0.7710906751149083,0.7283876147817261,0.5945928095789399,0.38091637282607094,0.11925990216190627,0.25401952653859117,0.35854491511831027,0.7019737921657798,0.35854491511831027,0.48169501146530463,0.29554436567705233,0.5711948593902754,0.27483642669140246,0.17105671878687104,0.10289514413182557,0.19376613094032266,0.19321194173343556,0.9857444032390417,0.6619654231119199,0.8902255639097746,0.037439479672656956,0.3415024202249532,0.4869190759536851,0.5281178218230431,0.5332127558043203,0.6995746497549244,0.46459276073517847,0.21790518716909685,0.15052832919172307,0.004681368700693585,0.0032939000659898687,0.0775271599649772,0.10485491303855565
276,ON,0.11206448845033529,0.06997638770021665,0.1448968125563054,0.25094403470048526,0.13361514692052281,0.5907757277697432,0.6021247916702502,0.6152371370353608,0.5850901716215349,0.14218465338262204,0.24354501588978933,0.16271993465534879,0.09563870916837625,0.05781322961374735,0.041845500726810744,0.13626276596575948,0.041845500726810744,0.11891129845255988,0.6655323783788571,0.509214294536477,0.08508657333626307,0.519226914815777,0.023620996997531056,0.04868083895580528,0.07007882442311505,,1.0,0.0,0.5030149193230082,0.7322598840023437,0.7418121792664923,0.7786497576597171,0.5113203657741291,0.6169910265777777,0.8857340737925317,0.8249486672088839,0.6572699305303931,0.2660684923360771,0.12401498932218866,0.05314679615653153,0.14662315677581228
277,PEG,0.08966513875403617,0.06899106573554327,0.4354110170951013,0.15058410945419026,0.05052971997773641,0.0,0.0,0.4585879192947393,0.4776111146390257,0.0,0.14670665661737853,0.14777483818140147,0.08165831623796749,0.003142057928561908,0.05782944709776186,0.0,0.05782944709776186,0.0,0.028186656204655602,0.6388990032852602,0.427537133690183,0.028973721097925148,0.13802013892356943,0.30594237165995786,0.04894903693151416,0.6797669799420805,0.7654686078252957,0.4090225563909775,0.062187036085171093,0.4282668925073603,0.4336158114283546,0.5131901835599892,0.2771203852544456,0.22198630889268028,0.3928808168976608,0.20073975984307763,0.2617735252229344,0.1985180081062175,0.30169324131515995,0.11762601001307019,0.17264070530450829
278,OKE,0.10361957233499672,0.06717379541529604,0.1428584628154182,0.23672775654287184,0.003329942613669078,1.0,0.436519666532152,0.43823382811577133,0.5612689520270067,0.18235061563354618,0.23381300554005857,0.19022038992909357,0.07151920269843776,0.07080904882605123,0.12647638265455116,0.17825077943693007,0.12647638265455116,0.1576195482130476,0.04537063568365601,0.7359780352115247,0.3204784666095278,0.041525385362718464,0.06526688618903782,0.20967910543546,0.025445955357973057,1.0,0.6206935850773431,0.7498746867167921,0.02634906569748463,0.3644485563054859,0.47261561070313324,0.5057771849621981,0.6070610552498932,0.3270412766596848,0.6416905175112927,0.4317508955708293,0.10132103089562164,0.057281845482034806,0.16160286134697974,0.07997512655018194,0.1523056715838866
279,PPG,0.23993496962991398,0.06686793982106733,0.2625050745331017,0.2650718696886031,,,,,0.528059084129636,0.2226388486980196,0.26209993861646164,0.11831812199346306,0.14403996370522332,0.16664462745435016,0.12952900142512808,0.21616384194034866,0.12952900142512808,0.12020655967374877,0.2703080751280126,0.5991317617522007,0.1741528310335734,0.20003470754425748,0.05411667358681101,0.10359523769022717,0.10277350390613352,0.331504902908877,,0.48521303258145365,0.31532774693838184,0.2945118488554441,0.4530090222623846,0.48655903129815214,0.3951336744849896,0.265365300524149,0.2666710714853051,0.5079188974153264,0.22406566992865243,0.08796382681014556,0.2707371988776841,0.0758373131195463,0.06942347504357214
280,GPN,0.2007361076613905,0.06608498135975584,1.0,0.10661247279411198,0.10962420589985222,0.20217259301446489,0.755342010837256,0.26960381779496584,0.20269986886783697,0.17998263754447597,0.10249496888087707,0.19366697349925052,0.1348087127189522,0.1264128728452278,0.05618028502995508,0.17582846917805542,0.05618028502995508,0.11542515026333566,0.12266185532121945,0.5091882225506934,0.2824950629060083,0.1771864580529333,0.12614866811717806,0.21013617645103075,0.07260429367667777,0.10291935414686398,0.940917652411283,0.17844611528822057,0.6469958004237036,0.5342186836888879,0.3562006962982818,0.39198957584185384,0.15027364214388808,0.5647057308818396,0.20280130573838473,0.6289184276288278,0.29182678453285127,0.22022594208960317,0.14363110975679125,0.09686297995845064,0.08325783697205263
281,APTV,0.19969742813918304,0.06580391372265314,1.0,0.14226276081121614,0.7333886724372878,0.11048383384736388,0.29827134741461925,0.8501658193765314,0.6889261840615927,0.12494039297839474,0.13863744085035623,0.10176719115876859,0.06180961022565883,0.07836995007869364,0.11318507074017203,0.12329949912874968,0.11318507074017203,0.08577156623238577,0.5704346972148595,0.5378776615130142,0.1022699802329484,0.5115786674007708,0.051316040668749306,0.10010036170420049,0.1692646153252363,,0.9856687898089171,0.0,0.019531307902127343,0.2401045894696629,0.3942848761252002,0.4187119093899903,0.39009280863785156,0.7791852882267729,0.2669400194250708,0.8676473022109454,0.41399944926037957,0.0923164786014431,0.284522743298976,0.03376269482461718,0.0834725445171065
282,URI,0.9204732765822928,0.06580237584410249,0.09311704881135086,1.0,0.10770493061819857,0.2594713940443367,0.3481959945669073,1.0,1.0,1.0,1.0,0.27742379638650816,0.14071129872179267,0.12261976105294883,0.08123646287223432,1.0,0.08123646287223432,0.20542527050684659,0.16310457947854798,0.6696190558619182,0.2889896217165892,0.19433851470055316,0.06651501619285677,0.1843794507477643,0.02470346543251679,0.2056684501198166,1.0,0.0,0.39880415205613484,0.6543087750297719,0.7170129660335876,0.7169445553507563,0.9834520000853655,0.9181747838823358,0.9027762553244576,0.6726659637377901,0.2174406577626153,0.15471324290105923,0.0553579385831256,0.08039219513330956,0.0046328725855422845
283,NDAQ,0.08639104026012148,0.06381668069548378,0.23293233387088427,0.18574603736147108,,,,,0.19141090438909208,0.13864287548347914,0.18146217142324336,0.10354050517677157,0.07179560517595077,0.08058726086825327,0.03771693062556668,0.13568063011322345,0.03771693062556668,0.1280255146065353,,0.558021887197903,0.16135453436784825,,0.05411667358681101,0.08584250480545447,,0.1967293785136367,,0.15639089724310778,0.5927523187379322,0.633119712934219,0.7108851074434122,0.7170265495095818,0.3789901038778271,0.13885099363670222,0.5189417260782344,0.44869667881771563,0.2531543774974061,0.32067506057164535,0.3128147344470682,0.07602530216070974,0.16964105708854613
284,WEC,0.16083726601485765,0.06342552069925493,0.169492076676271,0.26602936313227254,0.02295933055678176,0.0,0.16849147043427776,0.0,0.3387731145680064,0.21355412725131132,0.2632965291105603,0.13762754130060664,0.009389300931039922,0.030681700633672076,0.05451084170302889,0.20799831219672282,0.05451084170302889,0.14196536860286688,0.08610743213545122,0.6236514634801735,0.36508730498137715,0.055463519872915173,0.11622703104389191,0.24800475055709253,0.025545569218299622,0.6367654496841062,0.805550500454959,0.5433583959899749,0.09761257432060952,0.42831278446651,0.6188074791429348,0.6579484162540932,0.20519617181099753,0.2065465682221433,0.44293617177391587,0.09630870925929103,0.15133115153968055,0.19732347355206897,0.29689884098509667,0.10732804567072196,0.10087011308126251
285,CPNG,0.0,0.06324574201619092,,0.08468625746960246,0.31594629867761936,0.0,0.10392697957140155,0.43766349182544645,0.13318476689162786,0.0013694331117514516,0.08049013589849183,0.0,0.11998579769607196,0.07368236225993072,0.135590655151122,0.005055595927393207,0.135590655151122,0.0,0.19200476458265933,0.5634098643826537,0.050355676382380365,0.1516351963402062,0.01433538771882501,0.028511646751543704,0.06338832738889932,,1.0,0.0,0.12828136504992213,0.054241213531649894,0.27864144356645404,0.3217185525496336,0.17454749041905912,0.5692770846381308,0.3142090157277934,0.5222936639273821,0.7987321949973427,0.07044378670506987,,0.05304406990452964,0.6698521431547891
286,GWW,1.0,0.0627899992657051,0.15883191341116712,1.0,0.10578565533654492,0.108640723226376,0.3254109307321152,0.7857135022467377,0.2414865278158382,0.8645891496880055,1.0,0.12206178492035824,0.15513551364999212,0.12342313452742695,0.09232526540185053,0.8280237855239613,0.09232526540185053,0.1215492085005909,0.5625302031693036,0.5719598522888076,0.1104726081388781,0.32592873574968184,0.011445268802920976,0.036836920735903354,0.05914200150526053,0.17105503063549654,0.9187898089171974,1.0,0.3711407646660072,0.38748361225073386,0.5481236998772883,0.5606694038236797,0.4871517410457047,0.34417946759191537,0.7084395778595982,0.3311039392952539,0.39022168858566275,0.10803197408133369,0.2030525628223174,0.04852411481644702,0.0
287,MBLY,0.033260324700250636,0.06232804732412857,,0.09078114545440562,,0.1508655183934418,0.6844148903236835,,1.0,0.041123750290393175,0.08666734007257243,0.031967581061262434,0.004852453842512233,0.003399137440435143,0.002706849015777092,0.04316400603233393,0.002706849015777092,0.03269744790073494,0.91206370049373,0.4672283055959364,0.11721048106160606,0.9714335646196341,0.03717237609927379,0.04962569259627533,0.003528063985852658,,0.9233393994539449,,0.49255482253727423,0.0,0.2179407121196597,0.1984421310560731,0.9740996943127693,0.28801748971787894,0.9045748767651021,0.561440425487604,0.7737173988842942,1.0,1.0,,0.29112559941633964
288,ENPH,0.4308939417887868,0.06180511010715024,1.0,0.1820967952809801,0.0005134061378423496,0.2629570946127834,0.6528832999942136,0.554594341594998,0.0,0.08975492853270947,0.17411945702763812,0.028900141879899057,0.00040991892851507256,0.0,0.0,0.0872031693194871,0.0,0.0506612204311212,0.8209959246610897,0.7289600420446039,0.06515918600123409,0.8780851734579422,0.0,0.015611409996891725,0.011715137341864312,,1.0,0.0,0.4060530733268839,0.45034185587143444,0.5950563091182632,0.6528537194203052,0.0,0.0,1.0,0.7091160144117006,1.0,1.0,1.0,0.09226358323548658,0.030665438909739336
289,DELL,0.04204394065978729,0.060957722069873696,0.11974400341294411,0.19213317234112914,0.6278285319463371,0.12203328766689975,0.3691285173203374,0.19620630072712106,0.35464474508261085,0.3430715243502325,0.18638839462622087,0.4269240198487038,0.6068476802903583,0.6377428328883233,0.7995739119592631,0.3218078248435266,0.7995739119592631,0.47853583775508785,0.0528774478400951,0.0,0.48735406531668374,0.06429996980195907,0.25488802159465945,0.4308300639747874,0.6124919079089335,0.6176760249138222,1.0,0.0,0.11594164496932938,0.21151924241388015,0.3609599812800083,0.40951341543255115,0.2200657307281495,0.1964342371310248,0.129352243884498,0.6090814577351573,0.0798552882410202,0.0,0.015125221415557638,0.13251754992410242,0.25757680047822296
290,IFF,0.2028586266850317,0.05967467502166095,,0.0,0.1048260176957181,0.35228000257381037,0.3987585290125033,0.320173879508005,0.5736349481985916,0.09047632633264996,0.0,0.12915504099237016,0.06883679185734576,0.07020767557799588,0.08134895797036086,0.09047328816896785,0.08134895797036086,0.06034021786514064,0.34207286923464975,0.5184766016485265,0.26621268172780227,0.16812985057322746,0.09679432281421958,0.1719772802132802,0.09086124410308054,0.5361983983717589,0.8482711555959963,0.6255639097744362,0.22990916790940932,0.30440340196142596,0.13203024083008455,0.11601077706007351,0.1986031572947228,0.42878939263007165,0.2795259244192067,0.5027863739430496,0.19018884612245388,0.12909049694832833,0.263811254276761,0.07084344758889502,0.0772198227861022
291,ES,0.13543477770000226,0.05959722881688795,0.15663150065248363,0.2526167642105101,0.03394238335604476,0.16719465166600397,0.0,0.70371643410601,0.42636846173889087,0.1901433421504175,0.24993978197188788,0.19654121997009702,0.06616646283730473,0.0644975540009172,0.0669422330519646,0.18575212733538055,0.0669422330519646,0.1355701742819323,0.057568672961504475,0.6287586485192377,0.4664981697978032,0.08721824489009716,0.1500669974150658,0.340174171629339,0.04569735842568698,0.5909096305344586,0.8150686988171065,0.48320802005012536,0.2002289198610546,0.4692169539990896,0.574731037983733,0.5998346391109566,0.21434735629549517,0.11648336266188666,0.4157787321592463,0.10528363290746606,0.14104163683694934,0.13941298356789347,0.1893341774491142,0.12200933918599033,0.1137259717716286
292,LEN,0.17574005915957278,0.05947297341228713,0.0,0.7066109346520337,,,,,0.7393636287358029,0.6943922529212534,0.7063147343802204,,0.2772467255799274,0.26833201060568673,0.25824758012798843,0.6615563734108473,0.25824758012798843,0.403594313898039,1.0,0.44632980993766525,0.056297253567927995,0.33112263657712115,0.10755754227382887,0.057949899560975536,0.4461441471155314,0.23308022310987825,,0.30075187969924816,0.23388354020222388,0.5209609098067803,0.6128110796036906,0.6295683970382779,0.7164618487373313,0.5206558307800578,0.5651570330462795,0.48210684776945395,0.3728343494269839,0.0240041812074235,,0.038828126310829776,0.09137882721576525
293,FAST,0.0633142908754262,0.05946467996045432,0.23051147344197034,0.17066070892968382,,0.208457350794095,0.4399193745880014,0.6448926791220124,0.32394394370463697,0.12272729125315357,0.16718855624363824,0.0893145860545699,0.06259862711062017,0.07711026047071194,0.04378041641458724,0.12122490760058446,0.04378041641458724,0.12501640164755382,0.9143172778839983,0.45869576707303894,0.0774954806358201,0.4229275565838704,0.0031638878086435243,0.007766047434436281,0.03175257587267391,0.5123369408313001,0.8381938125568699,0.2486215538847118,0.4631382789760853,0.5185708997385228,0.6610877988778332,0.6697484072145492,0.3263981575760715,0.3711738861339416,0.3511413875375359,0.3236928941705007,0.22957235314713573,0.26804112543226466,0.308674818807234,0.048702858494930286,0.2015069419173071
